date;Op;Hi;Lo;Vo;OT
2017-09-01 00:00:00;4701759766;4892009766;4678529785;2599079936;4892009766
2017-09-02 00:00:00;4901419922;4975040039;4469240234;2722139904;4578770020
2017-09-03 00:00:00;4585270020;4714080078;4417589844;1933190016;4582959961
2017-09-04 00:00:00;4591629883;4591629883;4108399902;2987330048;4236310059
2017-09-05 00:00:00;4228290039;4427839844;3998110107;2697969920;4376529785
2017-09-06 00:00:00;4376589844;4617250000;4376589844;2172100096;4597120117
2017-09-07 00:00:00;4589140137;4655040039;4491330078;1844620032;4599879883
2017-09-08 00:00:00;4605160156;4661000000;4075179932;2700890112;4228750000
2017-09-09 00:00:00;4229810059;4308819824;4114109863;1386230016;4226060059
2017-09-10 00:00:00;4229339844;4245439941;3951040039;1679090048;4122939941
2017-09-11 00:00:00;4122470215;4261669922;4099399902;1557330048;4161270020
2017-09-12 00:00:00;4168879883;4344649902;4085219971;1864530048;4130810059
2017-09-13 00:00:00;4131979980;4131979980;3789919922;2219409920;3882590088
2017-09-14 00:00:00;3875370117;3920600098;3153860107;2716310016;3154949951
2017-09-15 00:00:00;3166300049;3733449951;2946620117;4148069888;3637520020
2017-09-16 00:00:00;3637750000;3808840088;3487790039;1818400000;3625040039
2017-09-17 00:00:00;3606280029;3664810059;3445639893;1239149952;3582879883
2017-09-18 00:00:00;3591090088;4079229980;3591090088;1943209984;4065199951
2017-09-19 00:00:00;4073790039;4094070068;3868870117;1563980032;3924969971
2017-09-20 00:00:00;3916360107;4031389893;3857729980;1213830016;3905949951
2017-09-21 00:00:00;3901469971;3916419922;3613629883;1411480064;3631040039
2017-09-22 00:00:00;3628020020;3758270020;3553530029;1194829952;3630699951
2017-09-23 00:00:00;3629919922;3819209961;3594580078;928113984;3792399902
2017-09-24 00:00:00;3796149902;3796149902;3666899902;768014976;3682840088
2017-09-25 00:00:00;3681580078;3950250000;3681580078;1374210048;3926070068
2017-09-26 00:00:00;3928409912;3969889893;3869899902;1043740032;3892350098
2017-09-27 00:00:00;3892939941;4210049805;3884820068;1686880000;4200669922
2017-09-28 00:00:00;4197129883;4279310059;4109700195;1712320000;4174729980
2017-09-29 00:00:00;4171620117;4214629883;4039290039;1367049984;4163069824
2017-09-30 00:00:00;4166109863;4358430176;4160859863;1207449984;4338709961
2017-10-01 00:00:00;4341049805;4403740234;4269810059;1208210048;4403740234
2017-10-02 00:00:00;4395810059;4470229980;4377459961;1431730048;4409319824
2017-10-03 00:00:00;4408459961;4432470215;4258890137;1288019968;4317479980
2017-10-04 00:00:00;4319370117;4352310059;4210419922;1116770048;4229359863
2017-10-05 00:00:00;4229879883;4362640137;4164049805;1161769984;4328410156
2017-10-06 00:00:00;4324459961;4413270020;4320529785;1069939968;4370810059
2017-10-07 00:00:00;4369350098;4443879883;4321049805;906928000;4426890137
2017-10-08 00:00:00;4429669922;4624140137;4405640137;1313869952;4610479980
2017-10-09 00:00:00;4614520020;4878709961;4564250000;1968739968;4772020020
2017-10-10 00:00:00;4776209961;4922169922;4765100098;1597139968;4781990234
2017-10-11 00:00:00;4789250000;4873729980;4751629883;1222279936;4826479980
2017-10-12 00:00:00;4829580078;5446910156;4822000000;2791610112;5446910156
2017-10-13 00:00:00;5464160156;5840299805;5436850098;3615480064;5647209961
2017-10-14 00:00:00;5643529785;5837700195;5591640137;1669030016;5831790039
2017-10-15 00:00:00;5835959961;5852479980;5478609863;1976039936;5678189941
2017-10-16 00:00:00;5687569824;5776229980;5544209961;2008070016;5725589844
2017-10-17 00:00:00;5741580078;5800350098;5472720215;1821570048;5605509766
2017-10-18 00:00:00;5603819824;5603819824;5151439941;2399269888;5590689941
2017-10-19 00:00:00;5583740234;5744350098;5531060059;1780540032;5708520020
2017-10-20 00:00:00;5708109863;6060109863;5627229980;2354429952;6011450195
2017-10-21 00:00:00;5996790039;6194879883;5965069824;2207099904;6031600098
2017-10-22 00:00:00;6036660156;6076259766;5792339844;2034630016;6008419922
2017-10-23 00:00:00;6006000000;6075589844;5732470215;2401840128;5930319824
2017-10-24 00:00:00;5935520020;5935520020;5504180176;2735699968;5526640137
2017-10-25 00:00:00;5524600098;5754330078;5397879883;1966989952;5750799805
2017-10-26 00:00:00;5747950195;5976799805;5721220215;1905040000;5904830078
2017-10-27 00:00:00;5899740234;5988390137;5728819824;1710130048;5780899902
2017-10-28 00:00:00;5787819824;5876720215;5689189941;1403920000;5753089844
2017-10-29 00:00:00;5754439941;6255709961;5724580078;2859040000;6153850098
2017-10-30 00:00:00;6114850098;6214990234;6040850098;1772150016;6130529785
2017-10-31 00:00:00;6132020020;6470430176;6103330078;2311379968;6468399902
2017-11-01 00:00:00;6440970215;6767310059;6377879883;2870320128;6767310059
2017-11-02 00:00:00;6777770020;7367330078;6758720215;4653770240;7078500000
2017-11-03 00:00:00;7087529785;7461290039;7002939941;3369860096;7207759766
2017-11-04 00:00:00;7164479980;7492859863;7031279785;2483800064;7379950195
2017-11-05 00:00:00;7404520020;7617479980;7333189941;2380410112;7407410156
2017-11-06 00:00:00;7403220215;7445770020;7007310059;3111899904;7022759766
2017-11-07 00:00:00;7023100098;7253319824;7023100098;2326340096;7144379883
2017-11-08 00:00:00;7141379883;7776419922;7114020020;4602200064;7459689941
2017-11-09 00:00:00;7446830078;7446830078;7101520020;3226249984;7143580078
2017-11-10 00:00:00;7173729980;7312000000;6436870117;5208249856;6618140137
2017-11-11 00:00:00;6618609863;6873149902;6204220215;4908680192;6357600098
2017-11-12 00:00:00;6295450195;6625049805;5519009766;8957349888;5950069824
2017-11-13 00:00:00;5938250000;6811189941;5844290039;6263249920;6559490234
2017-11-14 00:00:00;6561479980;6764979980;6461750000;3197110016;6635750000
2017-11-15 00:00:00;6634759766;7342250000;6634759766;4200880128;7315540039
2017-11-16 00:00:00;7323240234;7967379883;7176580078;5123809792;7871689941
2017-11-17 00:00:00;7853569824;8004589844;7561089844;4651670016;7708990234
2017-11-18 00:00:00;7697209961;7884990234;7463439941;3667190016;7790149902
2017-11-19 00:00:00;7766029785;8101910156;7694100098;3149319936;8036490234
2017-11-20 00:00:00;8039069824;8336860352;7949359863;3488450048;8200639648
2017-11-21 00:00:00;8205740234;8348660156;7762709961;4277609984;8071259766
2017-11-22 00:00:00;8077950195;8302259766;8075470215;3633530112;8253549805
2017-11-23 00:00:00;8232379883;8267400391;8038770020;4225179904;8038770020
2017-11-24 00:00:00;8074020020;8374160156;7940930176;5058610176;8253690430
2017-11-25 00:00:00;8241709961;8790919922;8191149902;4342060032;8790919922
2017-11-26 00:00:00;8789040039;9522929688;8775589844;5475579904;9330549805
2017-11-27 00:00:00;9352719727;9818349609;9352719727;5653320192;9818349609
2017-11-28 00:00:00;9823429688;10125700195;9736299805;6348819968;10058799805
2017-11-29 00:00:00;10077400391;11517400391;9601030273;11568799744;9888610352
2017-11-30 00:00:00;9906790039;10801000000;9202049805;8310689792;10233599609
2017-12-01 00:00:00;10198599609;11046700195;9694650391;6783119872;10975599609
2017-12-02 00:00:00;10978299805;11320200195;10905099609;5138500096;11074599609
2017-12-03 00:00:00;11082700195;11858700195;10862000000;6608309760;11323200195
2017-12-04 00:00:00;11315400391;11657200195;11081799805;6132409856;11657200195
2017-12-05 00:00:00;11685700195;12032000000;11604599609;6895260160;11916700195
2017-12-06 00:00:00;11923400391;14369099609;11923400391;12656300032;14291500000
2017-12-07 00:00:00;14266099609;17899699219;14057299805;17950699520;17899699219
2017-12-08 00:00:00;17802900391;18353400391;14336900391;21135998976;16569400391
2017-12-09 00:00:00;16523300781;16783000000;13674900391;13911300096;15178200195
2017-12-10 00:00:00;15168400391;15850599609;13226599609;13433299968;15455400391
2017-12-11 00:00:00;15427400391;17513900391;15404799805;12153900032;16936800781
2017-12-12 00:00:00;16919800781;17781800781;16571599609;14603799552;17415400391
2017-12-13 00:00:00;17500000000;17653099609;16039700195;12976900096;16408199219
2017-12-14 00:00:00;16384599609;17085800781;16185900391;13777399808;16564000000
2017-12-15 00:00:00;16601300781;18154099609;16601300781;14309999616;17706900391
2017-12-16 00:00:00;17760300781;19716699219;17515300781;12740599808;19497400391
2017-12-17 00:00:00;19475800781;20089000000;18974099609;13314599936;19140800781
2017-12-18 00:00:00;19106400391;19371000000;18355900391;14839499776;19114199219
2017-12-19 00:00:00;19118300781;19177800781;17275400391;16894499840;17776699219
2017-12-20 00:00:00;17760300781;17934699219;16077700195;22149699584;16624599609
2017-12-21 00:00:00;16642400391;17567699219;15342700195;16516599808;15802900391
2017-12-22 00:00:00;15898000000;15943400391;11833000000;22197999616;13831799805
2017-12-23 00:00:00;13948700195;15603200195;13828799805;13086000128;14699200195
2017-12-24 00:00:00;14608200195;14626000000;12747700195;11572299776;13925799805
2017-12-25 00:00:00;13995900391;14593000000;13448900391;10664699904;14026599609
2017-12-26 00:00:00;14036599609;16461199219;14028900391;13454300160;16099799805
2017-12-27 00:00:00;16163500000;16930900391;15114299805;12487600128;15838500000
2017-12-28 00:00:00;15864099609;15888400391;13937299805;12336499712;14606500000
2017-12-29 00:00:00;14695799805;15279000000;14307000000;13025500160;14656200195
2017-12-30 00:00:00;14681900391;14681900391;12350099609;14452599808;12952200195
2017-12-31 00:00:00;12897700195;14377400391;12755599609;12136299520;14156400391
2018-01-01 00:00:00;14112200195;14112200195;13154700195;10291200000;13657200195
2018-01-02 00:00:00;13625000000;15444599609;13163599609;16846600192;14982099609
2018-01-03 00:00:00;14978200195;15572799805;14844500000;16871900160;15201000000
2018-01-04 00:00:00;15270700195;15739700195;14522200195;21783199744;15599200195
2018-01-05 00:00:00;15477200195;17705199219;15202799805;23840899072;17429500000
2018-01-06 00:00:00;17462099609;17712400391;16764599609;18314600448;17527000000
2018-01-07 00:00:00;17527300781;17579599609;16087700195;15866000384;16477599609
2018-01-08 00:00:00;16476199219;16537900391;14208200195;18413899776;15170099609
2018-01-09 00:00:00;15123700195;15497500000;14424000000;16659999744;14595400391
2018-01-10 00:00:00;14588500000;14973299805;13691200195;18500800512;14973299805
2018-01-11 00:00:00;14968200195;15018799805;13105900391;16534099968;13405799805
2018-01-12 00:00:00;13453900391;14229900391;13158099609;12065699840;13980599609
2018-01-13 00:00:00;13952400391;14659500000;13952400391;12763599872;14360200195
2018-01-14 00:00:00;14370799805;14511799805;13268000000;11084099584;13772000000
2018-01-15 00:00:00;13767299805;14445500000;13641700195;12750799872;13819799805
2018-01-16 00:00:00;13836099609;13843099609;10194900391;18853799936;11490500000
2018-01-17 00:00:00;11431099609;11678000000;9402290039;18830600192;11188599609
2018-01-18 00:00:00;11198799805;12107299805;10942500000;15020399616;11474900391
2018-01-19 00:00:00;11429799805;11992799805;11172099609;10740400128;11607400391
2018-01-20 00:00:00;11656200195;13103000000;11656200195;11801700352;12899200195
2018-01-21 00:00:00;12889200195;12895900391;11288200195;9935179776;11600099609
2018-01-22 00:00:00;11633099609;11966400391;10240200195;10537400320;10931400391
2018-01-23 00:00:00;10944500000;11377599609;10129700195;9660609536;10868400391
2018-01-24 00:00:00;10903400391;11501400391;10639799805;9940989952;11359400391
2018-01-25 00:00:00;11421700195;11785700195;11057400391;8873169920;11259400391
2018-01-26 00:00:00;11256000000;11656700195;10470299805;9746199552;11171400391
2018-01-27 00:00:00;11174900391;11614900391;10989200195;7583269888;11440700195
2018-01-28 00:00:00;11475299805;12040299805;11475299805;8350360064;11786299805
2018-01-29 00:00:00;11755500000;11875599609;11179200195;7107359744;11296400391
2018-01-30 00:00:00;11306799805;11307200195;10036200195;8637859840;10106299805
2018-01-31 00:00:00;10108200195;10381599609;9777419922;8041160192;10221099609
2018-02-01 00:00:00;10237299805;10288799805;8812280273;9959400448;9170540039
2018-02-02 00:00:00;9142280273;9142280273;7796490234;12726899712;8830750000
2018-02-03 00:00:00;8852120117;9430750000;8251629883;7263790080;9174910156
2018-02-04 00:00:00;9175700195;9334870117;8031220215;7073549824;8277009766
2018-02-05 00:00:00;8270540039;8364839844;6756680176;9285289984;6955270020
2018-02-06 00:00:00;7051750000;7850700195;6048259766;13999800320;7754000000
2018-02-07 00:00:00;7755490234;8509110352;7236790039;9169280000;7621299805
2018-02-08 00:00:00;7637859863;8558769531;7637859863;9346750464;8265589844
2018-02-09 00:00:00;8271839844;8736980469;7884709961;6784820224;8736980469
2018-02-10 00:00:00;8720080078;9122549805;8295469727;7780960256;8621900391
2018-02-11 00:00:00;8616129883;8616129883;7931100098;6122189824;8129970215
2018-02-12 00:00:00;8141430176;8985919922;8141430176;6256439808;8926570313
2018-02-13 00:00:00;8926719727;8958469727;8455410156;5696719872;8598309570
2018-02-14 00:00:00;8599919922;9518540039;8599919922;7909819904;9494629883
2018-02-15 00:00:00;9488320313;10234799805;9395580078;9062540288;10166400391
2018-02-16 00:00:00;10135700195;10324099609;9824820313;7296159744;10233900391
2018-02-17 00:00:00;10207500000;11139500000;10149400391;8660880384;11112700195
2018-02-18 00:00:00;11123400391;11349799805;10326000000;8744009728;10551799805
2018-02-19 00:00:00;10552599609;11273799805;10513200195;7652089856;11225299805
2018-02-20 00:00:00;11231799805;11958500000;11231799805;9926540288;11403700195
2018-02-21 00:00:00;11372200195;11418500000;10479099609;9405339648;10690400391
2018-02-22 00:00:00;10660400391;11039099609;9939089844;8040079872;10005000000
2018-02-23 00:00:00;9937070313;10487299805;9734559570;7739500032;10301099609
2018-02-24 00:00:00;10287700195;10597200195;9546969727;6917929984;9813070313
2018-02-25 00:00:00;9796419922;9923219727;9407059570;5706939904;9664730469
2018-02-26 00:00:00;9669429688;10475000000;9501730469;7287690240;10366700195
2018-02-27 00:00:00;10393900391;10878500000;10246099609;6966179840;10725599609
2018-02-28 00:00:00;10687200195;11089799805;10393099609;6936189952;10397900391
2018-03-01 00:00:00;10385000000;11052299805;10352700195;7317279744;10951000000
2018-03-02 00:00:00;10977400391;11189000000;10850099609;7620590080;11086400391
2018-03-03 00:00:00;11101900391;11528200195;11002400391;6690570240;11489700195
2018-03-04 00:00:00;11497400391;11512599609;11136099609;6084149760;11512599609
2018-03-05 00:00:00;11532400391;11704099609;11443900391;6468539904;11573299805
2018-03-06 00:00:00;11500099609;11500099609;10694299805;6832169984;10779900391
2018-03-07 00:00:00;10803900391;10929500000;9692120117;8797910016;9965570313
2018-03-08 00:00:00;9951440430;10147400391;9335870117;7186089984;9395009766
2018-03-09 00:00:00;9414690430;9466349609;8513030273;8704190464;9337549805
2018-03-10 00:00:00;9350589844;9531320313;8828469727;5386319872;8866000000
2018-03-11 00:00:00;8852780273;9711889648;8607120117;6296370176;9578629883
2018-03-12 00:00:00;9602929688;9937500000;8956429688;6457399808;9205120117
2018-03-13 00:00:00;9173040039;9470379883;8958190430;5991139840;9194849609
2018-03-14 00:00:00;9214650391;9355849609;8068589844;6438230016;8269809570
2018-03-15 00:00:00;8290759766;8428349609;7783049805;6834429952;8300860352
2018-03-16 00:00:00;8322910156;8585150391;8005310059;5289379840;8338349609
2018-03-17 00:00:00;8321910156;8346530273;7812819824;4426149888;7916879883
2018-03-18 00:00:00;7890520020;8245509766;7397990234;6639190016;8223679688
2018-03-19 00:00:00;8344120117;8675870117;8182399902;6729110016;8630650391
2018-03-20 00:00:00;8619669922;9051019531;8389889648;6361789952;8913469727
2018-03-21 00:00:00;8937480469;9177370117;8846330078;6043129856;8929280273
2018-03-22 00:00:00;8939440430;9100709961;8564900391;5530390016;8728469727
2018-03-23 00:00:00;8736250000;8879620117;8360620117;5954120192;8879620117
2018-03-24 00:00:00;8901950195;8996179688;8665700195;5664600064;8668120117
2018-03-25 00:00:00;8612809570;8682009766;8449099609;4569880064;8495780273
2018-03-26 00:00:00;8498469727;8530080078;7921430176;5921039872;8209400391
2018-03-27 00:00:00;8200000000;8232780273;7797279785;5378250240;7833040039
2018-03-28 00:00:00;7836830078;8122890137;7809169922;4935289856;7954479980
2018-03-29 00:00:00;7979069824;7994330078;7081379883;6361229824;7165700195
2018-03-30 00:00:00;7171450195;7276660156;6683930176;6289509888;6890520020
2018-03-31 00:00:00;6892479980;7207850098;6863520020;4553269760;6973529785
2018-04-01 00:00:00;7003060059;7060950195;6526870117;4532100096;6844229980
2018-04-02 00:00:00;6844859863;7135470215;6816580078;4333440000;7083799805
2018-04-03 00:00:00;7102259766;7530939941;7072490234;5499700224;7456109863
2018-04-04 00:00:00;7456410156;7469879883;6803879883;4936000000;6853839844
